fecha;vel viento;dir viento;pm10;pm2.5;no;no2;nox;co;o3
30/03/2023 16:00;0,5;109;21,4;12;8;25,3;33,2;0,9;20,3
30/03/2023 17:00;3,1;253;25,3;23;13,2;27,5;40,7;1;19,7
30/03/2023 18:00;2,7;266;41,4;24;16,9;29,5;46,3;1,2;16,5
30/03/2023 19:00;1,4;282;40,1;23;15,1;34,3;49,4;1,3;10,5
30/03/2023 20:00;1,3;318;38,1;24;26,1;40,7;66,9;1,6;3,1
30/03/2023 21:00;1,7;60;35,5;28;38,8;37,6;76,4;1,5;2,7
30/03/2023 22:00;2,4;87;61,6;22;6,5;15,8;22,3;0,7;16,1
30/03/2023 23:00;0,9;106;43,2;21;3,3;17,4;20,7;0,6;17,3
31/03/2023 0:00;0,6;4;36,5;18;14;26,4;40,4;0,9;4,9
31/03/2023 1:00;0,6;309;38,4;25;22,2;27,4;49,6;0,9;3,3
31/03/2023 2:00;0,8;291;36,3;25;19,4;26,3;45,8;0,9;2,7
31/03/2023 3:00;0,3;44;39,1;27;10,4;21,9;32,4;0,7;1,7
31/03/2023 4:00;0,3;347;39,8;27;3,9;17,5;21,5;0,5;5,8
31/03/2023 5:00;0,5;222;37;20;67,7;28,7;96,8;1;1,9
31/03/2023 6:00;0,4;280;32,1;29;255,9;58,4;315,3;2,3;1,2
31/03/2023 7:00;1,8;63;70,9;70;95,3;31,9;127,5;1,7;6
31/03/2023 8:00;3;72;71,2;34;14,7;19,6;34,4;1;16,4
31/03/2023 9:00;1,8;78;57,7;24;18,8;20;38,7;1;19,5
31/03/2023 10:00;3,3;95;52,9;23;8,8;10,9;19,7;0,6;28,3
31/03/2023 11:00;3,5;91;44,4;17;8,6;8,4;16,9;0,6;28,4
31/03/2023 12:00;2;92;38,5;23;5;5,7;10,6;0,6;32,9
31/03/2023 13:00;4,6;85;39,3;14;10,4;11,2;21,5;0,7;28,4
31/03/2023 14:00;4,3;81;30;14;9,8;9,5;19,3;0,6;29,6
31/03/2023 15:00;4,6;76;29,1;19;6,8;5,6;12,3;0,6;34,7
31/03/2023 16:00;4,2;72;25,7;18;7,8;6,3;14;0,6;31,4
31/03/2023 17:00;4,4;90;31;15;9,6;6,1;15,8;0,5;27,5
31/03/2023 18:00;3,7;89;23;13;13,4;12;25,3;0,8;20,3
31/03/2023 19:00;2,3;80;24;24;18,7;22,6;41,3;1,2;9,8
31/03/2023 20:00;1,9;104;23,4;19;14,4;19,9;34,4;0,9;11,5
31/03/2023 21:00;1,2;142;27;27;3;12,3;15,3;0,6;19,8
31/03/2023 22:00;0,5;63;35,5;23;6,4;17,1;23,5;0,8;13
31/03/2023 23:00;0,8;50;28,3;25;26,8;26,7;53,6;1,2;4,2
1/04/2023 0:00;2,1;86;41,4;29;10;16,9;26,9;0,7;15,3
1/04/2023 1:00;1,8;75;40,6;25;2,5;6,2;8,7;0,4;24,8
1/04/2023 2:00;2,3;85;29,5;21;2,4;7,6;9,9;0,4;21,7
1/04/2023 3:00;2,7;87;28,8;19;0,9;2,5;3,4;0,4;28,1
1/04/2023 4:00;1,5;68;26,6;17;1,4;5;6,4;0,4;24,9
1/04/2023 5:00;1;12;27,7;19;4,9;15,6;20,5;0,5;12,4
1/04/2023 6:00;1,8;46;24,6;17;7,3;19,1;26,5;0,6;8,3
1/04/2023 7:00;2;75;33,7;21;14;16,6;30,6;0,8;10,6
1/04/2023 8:00;0,8;26;29,9;20;20;20,1;40,1;0,9;13,4
1/04/2023 9:00;3,9;87;26,2;18;9,5;6,7;16,1;0,5;25,8
1/04/2023 10:00;3,1;84;27,2;17;10,1;13,9;24,1;0,6;19,3
1/04/2023 11:00;2,6;73;29,4;16;11,5;13,4;24,9;0,7;19,7
1/04/2023 12:00;2,8;62;23,3;17;8,7;9,4;18;0,6;25,3
1/04/2023 13:00;2,9;61;28,5;15;7,6;7,8;15,5;0,6;28,9
1/04/2023 14:00;3,2;61;28,7;15;8,6;6,6;15,2;0,6;28,5
1/04/2023 15:00;0,7;335;23,8;9;4,2;7,2;11,5;0,6;34,3
1/04/2023 16:00;1,9;42;20,9;13;4,4;6,9;11,4;0,5;32,3
1/04/2023 17:00;1,1;82;26,1;17;5,2;10,3;15,5;0,6;29,1
1/04/2023 18:00;0,5;207;23,7;17;3,5;20;23,4;0,9;19,9
1/04/2023 19:00;3;282;24,3;24;10,6;35,6;46,1;1,4;9,4
1/04/2023 20:00;2,2;282;37;37;10,3;26,8;37,1;1,1;9,4
1/04/2023 21:00;1,6;274;43,2;28;15,6;31,5;47,2;1,2;3,2
1/04/2023 22:00;1,8;285;47,6;28;15,2;29,9;45,1;1,1;3
1/04/2023 23:00;1,6;291;48,4;30;14,2;26,9;41,1;1;3,5
2/04/2023 0:00;1,7;273;48,3;27;24,9;29,7;54,6;1;1,2
2/04/2023 1:00;1,5;286;44,4;28;14,4;24,2;38,6;0,8;5,8
2/04/2023 2:00;1;256;45;18;5,4;20,8;26,3;0,7;5,3
2/04/2023 3:00;0,7;73;40,1;23;1,9;11,8;13,7;0,5;12,3
2/04/2023 4:00;0,8;238;36,4;11;2,7;10;12,7;0,4;12,9
2/04/2023 5:00;0,1;28;30,2;11;2,2;12,3;14,5;0,5;10,3
2/04/2023 6:00;1,6;72;22;10;1,9;3,8;5,7;0,3;19,9
2/04/2023 7:00;3,1;84;16,4;7;2,9;3,6;6,5;0,4;19,9
2/04/2023 8:00;2,8;90;12,8;7;3,2;4,3;7,5;0,4;18,4
2/04/2023 9:00;3,1;75;9,2;4;5,3;1,8;7;0,4;20,6
2/04/2023 10:00;3,2;76;7,2;3;5,4;1,7;6,9;0,4;19,3
2/04/2023 11:00;2,9;50;13,6;4;4,4;1,7;6,1;0,4;19,2
2/04/2023 12:00;2,3;120;9,7;2;3;0;2,5;0,3;20,6
2/04/2023 13:00;2,9;108;7,1;1;4,1;0;3,8;0,3;20,2
2/04/2023 14:00;2,9;91;5,9;2;5,3;0,2;5,6;0,3;20
2/04/2023 15:00;3,2;88;6,1;5;3,7;0;3,3;0,3;18,9
2/04/2023 16:00;2,7;104;7;7;4,1;0,3;4,4;0,3;18,3
2/04/2023 17:00;2,6;152;4,9;4;2,6;0,1;2,7;0,3;17,7
2/04/2023 18:00;2;149;6;6;2,8;2,5;5,4;0,3;14,3
2/04/2023 19:00;2,9;99;7;7;4,5;3,8;8,3;0,4;11,7
